OrderID,CustomerID,ProductID,OrderDate,OrderTime,Quantity,ProductPrice,TotalAmount,OrderStatus,PaymentMethod,ShippingMethod,ShippingDate,ProductCategory,CustomerRating,CancellationReason
ORD225859,CUS6676,PID6283,2024-07-07,17:52:29,1,490.13,490.13,Returned,Credit Card,Next-Day,,Electronics,,
ORD158133,CUS5224,PID2747,2025-07-26,10:55:39,1,487.51,487.51,Returned,Bank Transfer,Standard,,Toys,,
ORD475217,CUS1595,PID3324,2024-09-11,08:18:57,3,20.2,60.6,Cancelled,,Express,,Beauty,,Customer request
ORD876264,CUS6550,PID5069,2025-05-14,06:35:34,5,66.2,331.0,Shipped,Debit Card,Express,2025-05-16,Toys,,
ORD960377,CUS8658,PID2872,2024-10-05,19:54:47,2,307.65,615.3,Shipped,Debit Card,Express,2024-10-08,Sports,,
ORD549281,CUS2263,PID5800,2025-03-25,00:05:48,5,84.51,422.55,Processing,Credit Card,Next-Day,,Electronics,,
ORD408635,CUS3582,PID9262,2024-10-29,19:49:46,2,331.36,662.72,Shipped,Bank Transfer,Next-Day,2024-10-31,Toys,,
ORD806350,CUS3728,PID6600,2025-04-10,02:10:19,1,99.97,99.97,Delivered,Gift Card,Standard,2025-04-11,Sports,4.3,
ORD195818,CUS7488,PID4118,2025-03-29,18:57:33,1,351.11,351.11,Delivered,paypal,Next-Day,2025-04-01,Clothing,4.2,
ORD211987,CUS8130,PID7777,2025-03-31,15:27:49,1,255.81,255.81,Returned,credit card,Express,,Electronics,,
ORD635437,CUS7959,PID6896,2024-12-10,01:03:50,3,288.22,864.66,Processing,Gift Card,Express,,Books,,
ORD780370,CUS2147,PID6119,2025-03-14,01:21:19,1,138.99,138.99,Processing,PayPal,Standard,,Toys,,
ORD846867,CUS7257,PID7542,2024-01-05,00:58:59,4,471.86,1887.44,Processing,credit card,Standard,,Toys,,
ORD504540,CUS6481,PID9854,2023-09-05,11:27:13,1,154.68,154.68,Cancelled,,Standard,,Electronics,,Out of stock
ORD773258,CUS1331,PID4787,2024-06-03,22:22:23,3,195.38,586.14,Shipped,Gift Card,Express,2024-06-06,Beauty,,
ORD104530,CUS6732,PID9072,2025-01-20,19:01:50,5,437.99,2189.95,Cancelled,,Express,,Beauty,,
ORD704116,CUS9176,PID9806,2024-08-29,08:39:44,3,167.16,501.48,Delivered,paypal,Standard,2024-09-01,Sports,3.9,
ORD772278,CUS3159,PID7539,2024-12-26,14:30:34,5,449.69,2248.45,Processing,credit card,Standard,,Electronics,,
ORD736837,CUS7625,PID4416,2025-06-08,08:20:12,2,499.06,998.12,Shipped,Gift Card,Next-Day,2025-06-09,Home & Kitchen,,
ORD329995,CUS4850,PID2872,2024-11-27,22:11:25,1,307.65,307.65,Shipped,PayPal,Express,2024-11-28,Sports,,
ORD850725,CUS1261,PID5252,2024-04-05,12:04:40,4,319.6,1278.4,Shipped,Gift Card,Standard,2024-04-08,Toys,,
ORD674030,CUS9016,PID5626,2024-06-19,20:26:48,4,330.13,1320.52,Returned,Credit Card,Standard,,Books,,
ORD222775,CUS3410,PID5069,2024-09-14,08:24:16,4,66.2,264.8,Shipped,Debit Card,Express,2024-09-16,Toys,,
ORD216096,CUS3124,PID4772,2024-05-10,21:55:31,3,363.03,1089.09,Cancelled,,Standard,,Electronics,,Payment failed
ORD540394,CUS6158,PID9684,2024-03-03,13:35:52,1,66.47,66.47,Processing,Debit Card,Standard,,Toys,,
ORD681787,CUS7352,PID7740,2025-03-13,21:13:29,2,317.57,635.14,Delivered,Debit Card,Next-Day,2025-03-16,Electronics,2.7,
ORD165113,CUS6256,PID8295,2024-10-30,16:52:30,1,304.77,304.77,Returned,paypal,Express,,Sports,,
ORD918247,CUS9288,PID5171,2025-06-24,11:37:50,4,298.29,1193.16,Processing,credit card,Next-Day,,Electronics,,
ORD203565,CUS7450,PID3927,2024-11-08,04:45:17,1,455.65,455.65,Cancelled,,Standard,,Sports,,Payment failed
ORD614927,CUS4863,PID1633,2025-01-09,04:57:44,3,144.16,432.48,Cancelled,,Express,,Home & Kitchen,,Out of stock
ORD775137,CUS2758,PID5124,2024-12-09,01:59:28,4,48.96,195.84,Cancelled,,Standard,,Clothing,,Out of stock
ORD363869,CUS3288,PID4262,2024-08-26,10:32:53,1,168.78,168.78,Shipped,Credit Card,Next-Day,2024-08-29,Electronics,,
ORD338892,CUS7674,PID1549,2025-06-07,06:46:05,3,455.49,1366.47,Shipped,Bank Transfer,Express,2025-06-10,Home & Kitchen,,
ORD864632,CUS6836,PID7163,2024-12-04,00:21:57,2,183.14,366.28,Processing,PayPal,Standard,,Toys,,
ORD584141,CUS9755,PID2872,2024-03-19,20:28:58,1,307.65,307.65,Processing,PayPal,Standard,,Sports,,
ORD265096,CUS5876,PID7114,2024-02-15,20:45:24,2,415.46,830.92,Cancelled,,Express,,Beauty,,Out of stock
ORD323939,CUS3846,PID4794,2024-05-06,03:49:16,3,234.07,702.21,Processing,credit card,Standard,,Toys,,
ORD456992,CUS1020,PID2394,2024-07-04,20:16:08,1,484.61,484.61,Cancelled,,Standard,,Clothing,,Out of stock
ORD430319,CUS4081,PID1496,2023-10-19,09:15:34,5,414.79,2073.95,Returned,credit card,Express,,Toys,,
ORD837139,CUS8667,PID7114,2024-10-06,18:18:48,1,415.46,415.46,Processing,paypal,Express,,Beauty,,
ORD209131,CUS9824,PID3691,2025-01-16,23:13:01,4,296.79,1187.16,Returned,Debit Card,Next-Day,,Books,,
ORD214216,CUS2538,PID2113,2024-05-19,08:56:41,4,469.69,1878.76,Returned,Gift Card,Express,,Books,,
ORD362420,CUS2866,PID2307,2024-01-28,02:44:43,1,407.79,407.79,Cancelled,,Standard,,Toys,,Customer request
ORD612917,CUS5279,PID1549,2025-05-23,03:05:36,3,455.49,1366.47,Cancelled,,Next-Day,,Home & Kitchen,,Out of stock
ORD186798,CUS7200,PID9204,2024-09-02,03:17:18,3,78.54,235.62,Cancelled,,Next-Day,,Electronics,,Out of stock
ORD444315,CUS8414,PID5970,2023-12-22,06:54:32,2,11.83,23.66,Processing,Bank Transfer,Standard,,Clothing,,
ORD239263,CUS4385,PID7173,2024-01-31,03:14:33,1,207.18,207.18,Cancelled,,Next-Day,,Toys,,Out of stock
ORD938400,CUS5087,PID6472,2024-08-01,12:39:47,1,248.64,248.64,Cancelled,,Next-Day,,Toys,,
ORD470692,CUS6112,PID5171,2024-05-05,17:05:21,1,298.29,298.29,Returned,Debit Card,Next-Day,,Electronics,,
ORD868293,CUS9963,PID9775,2024-10-28,08:53:20,1,239.64,239.64,Delivered,Gift Card,Express,2024-10-31,Home & Kitchen,1.6,
ORD544821,CUS7742,PID1496,2025-04-03,16:04:20,2,414.79,829.58,Processing,paypal,Express,,Toys,,
ORD849523,CUS3807,PID9351,2024-05-30,05:43:06,3,333.35,1000.05,Shipped,Debit Card,Express,2024-05-31,Books,,
ORD562543,CUS5397,PID5020,2024-10-19,23:49:16,1,168.82,168.82,Returned,PayPal,Express,,Sports,,
ORD913676,CUS5917,PID8295,2024-06-25,22:14:22,4,304.77,1219.08,Processing,Bank Transfer,Standard,,Sports,,
ORD336446,CUS1421,PID2715,2023-09-24,05:46:04,4,181.3,725.2,Delivered,paypal,Standard,2023-09-26,Beauty,4.0,
ORD131733,CUS3806,PID5808,2024-01-21,02:41:39,4,375.23,1500.92,Delivered,Debit Card,Next-Day,2024-01-22,Toys,3.6,
ORD858297,CUS2682,PID8056,2024-06-20,18:43:10,5,209.86,1049.3,Processing,Gift Card,Express,,Beauty,,
ORD375033,CUS1031,PID8295,2024-10-31,16:40:14,5,304.77,1523.85,Delivered,Gift Card,Express,2024-11-03,Sports,3.6,
ORD706868,CUS6752,PID5792,2024-06-11,03:34:05,1,485.88,485.88,Delivered,credit card,Standard,2024-06-12,Clothing,1.7,
ORD193077,CUS3290,PID6956,2024-09-05,01:36:20,3,222.02,666.06,Cancelled,,Express,,Beauty,,Customer request
ORD626529,CUS3423,PID7381,2025-04-26,15:06:13,3,293.95,881.85,Shipped,Bank Transfer,Standard,2025-04-27,Clothing,,
ORD664910,CUS2466,PID6472,2024-10-27,08:47:35,5,248.64,1243.2,Returned,paypal,Next-Day,,Toys,,
ORD399279,CUS7546,PID1487,2024-08-22,09:23:02,3,310.58,931.74,Shipped,Debit Card,Express,2024-08-24,Toys,,
ORD122585,CUS7929,PID2631,2024-07-16,22:39:53,3,80.65,241.95,Cancelled,,Standard,,Home & Kitchen,,Customer request
ORD692306,CUS8345,PID7777,2024-06-18,17:44:06,1,255.81,255.81,Processing,Gift Card,Express,,Electronics,,
ORD834927,CUS6599,PID7114,2025-08-19,02:33:44,4,415.46,1661.84,Cancelled,,Standard,,Beauty,,Fraud detected
ORD583682,CUS8850,PID7640,2025-04-16,18:16:33,3,138.5,415.5,Returned,Debit Card,Next-Day,,Electronics,,
ORD615151,CUS9349,PID8677,2024-07-31,10:21:03,5,269.79,1348.95,Cancelled,,Express,,Toys,,
ORD598756,CUS8082,PID1520,2025-04-03,23:38:10,2,342.34,684.68,Returned,PayPal,Next-Day,,Home & Kitchen,,
ORD116907,CUS4488,PID4794,2024-12-25,02:27:05,4,234.07,936.28,Returned,Bank Transfer,Standard,,Toys,,
ORD248008,CUS9636,PID3291,2024-02-09,08:51:30,5,467.2,2336.0,Cancelled,,Standard,,Electronics,,Customer request
ORD781006,CUS6941,PID6472,2023-09-26,11:42:44,3,248.64,745.92,Cancelled,,Express,,Toys,,Customer request
ORD168236,CUS4078,PID1800,2025-03-04,19:04:52,1,467.08,467.08,Delivered,PayPal,Express,2025-03-07,Toys,3.7,
ORD731818,CUS5311,PID3659,2024-08-17,04:22:35,3,68.69,206.07,Shipped,Debit Card,Express,2024-08-19,Electronics,,
ORD158136,CUS2298,PID8850,2025-05-22,23:07:41,4,131.2,524.8,Delivered,PayPal,Standard,2025-05-23,Toys,2.2,
ORD187454,CUS1080,PID7381,2025-05-31,15:26:55,2,293.95,587.9,Shipped,Credit Card,Express,2025-06-01,Clothing,,
ORD232902,CUS1560,PID9204,2024-01-17,19:22:00,5,78.54,392.7,Delivered,paypal,Standard,2024-01-18,Electronics,1.8,
ORD245899,CUS2218,PID1637,2023-12-06,13:25:05,1,217.65,217.65,Cancelled,,Express,,Sports,,Out of stock
ORD410358,CUS6059,PID9371,2023-09-06,21:45:29,3,59.25,177.75,Shipped,Credit Card,Express,2023-09-08,Books,,
ORD549310,CUS1979,PID6694,2024-07-21,11:59:48,4,491.37,1965.48,Returned,Debit Card,Express,,Books,,
ORD607004,CUS6346,PID2394,2024-06-23,16:14:57,2,484.61,969.22,Processing,PayPal,Standard,,Clothing,,
ORD426486,CUS1371,PID8002,2024-03-11,21:32:46,1,220.67,220.67,Returned,Gift Card,Standard,,Sports,,
ORD609144,CUS2048,PID5808,2024-01-12,04:18:33,2,375.23,750.46,Returned,credit card,Express,,Toys,,
ORD384950,CUS3729,PID5862,2025-02-01,20:07:06,3,96.91,290.73,Shipped,Bank Transfer,Standard,2025-02-03,Books,,
ORD159131,CUS3610,PID9138,2025-05-25,10:58:47,3,69.43,208.29,Processing,PayPal,Standard,,Clothing,,
ORD826701,CUS7700,PID9775,2024-03-03,01:55:20,1,239.64,239.64,Cancelled,,Standard,,Home & Kitchen,,Out of stock
ORD502876,CUS1666,PID6601,2025-06-01,15:09:01,3,284.84,854.52,Returned,Gift Card,Express,,Books,,
ORD955413,CUS3878,PID6343,2025-06-24,14:13:17,4,274.75,1099.0,Shipped,paypal,Standard,2025-06-25,Books,,
ORD460814,CUS9404,PID6557,2025-06-08,16:13:42,4,198.9,795.6,Processing,Debit Card,Express,,Books,,
ORD605102,CUS4270,PID2505,2024-11-24,08:51:53,1,107.65,107.65,Returned,Credit Card,Standard,,Sports,,
ORD492558,CUS7733,PID1735,2025-01-04,14:25:47,1,228.19,228.19,Processing,PayPal,Express,,Books,,
ORD427730,CUS2816,PID4978,2024-09-30,15:08:24,3,374.45,1123.35,Cancelled,,Express,,Home & Kitchen,,Customer request
ORD187138,CUS2027,PID6435,2025-01-30,15:18:05,2,353.56,707.12,Delivered,Bank Transfer,Next-Day,2025-02-02,Beauty,2.2,
ORD924642,CUS8204,PID5124,2024-01-12,20:56:03,1,48.96,48.96,Processing,paypal,Standard,,Clothing,,
ORD198121,CUS6558,PID6557,2024-10-14,00:16:23,1,198.9,198.9,Delivered,Bank Transfer,Express,2024-10-15,Books,2.1,
ORD815424,CUS9321,PID6601,2025-05-27,05:31:24,4,284.84,1139.36,Returned,Bank Transfer,Express,,Books,,
ORD146532,CUS3943,PID2715,2024-10-29,10:04:41,3,181.3,543.9,Shipped,Credit Card,Next-Day,2024-10-31,Beauty,,
ORD996441,CUS5547,PID1831,2024-12-01,22:21:58,5,163.54,817.7,Returned,Bank Transfer,Standard,,Beauty,,
ORD380210,CUS5853,PID7491,2024-07-03,17:23:35,4,202.09,808.36,Cancelled,,Express,,Books,,Out of stock
ORD195521,CUS7980,PID4787,2024-01-28,01:13:47,3,195.38,586.14,Cancelled,,Standard,,Beauty,,Out of stock
ORD927191,CUS5899,PID4341,2024-06-30,19:58:30,1,231.56,231.56,Processing,Credit Card,Standard,,Toys,,
ORD847415,CUS8399,PID2307,2025-03-01,06:31:11,3,407.79,1223.37,Shipped,Bank Transfer,Standard,2025-03-03,Toys,,
ORD699489,CUS3377,PID6415,2025-07-06,07:19:42,1,162.47,162.47,Processing,PayPal,Express,,Electronics,,
ORD234007,CUS7904,PID7114,2024-03-14,04:10:47,2,415.46,830.92,Returned,paypal,Express,,Beauty,,
ORD126749,CUS6797,PID9684,2024-06-26,02:32:31,5,66.47,332.35,Processing,Debit Card,Express,,Toys,,
ORD179869,CUS9183,PID2784,2024-03-13,08:16:58,4,326.49,1305.96,Shipped,Bank Transfer,Express,2024-03-16,Electronics,,
ORD904654,CUS9043,PID2618,2025-06-09,03:46:28,4,59.58,238.32,Shipped,PayPal,Next-Day,2025-06-12,Sports,,
ORD187707,CUS4899,PID5733,2024-08-27,01:57:57,5,272.49,1362.45,Shipped,paypal,Next-Day,2024-08-29,Home & Kitchen,,
ORD807375,CUS5055,PID3493,2024-09-06,07:18:52,3,168.33,504.99,Shipped,PayPal,Express,2024-09-07,Sports,,
ORD229015,CUS8738,PID2905,2023-09-02,19:46:34,5,219.88,1099.4,Processing,Debit Card,Standard,,Home & Kitchen,,
ORD122010,CUS2945,PID2113,2024-09-28,07:03:18,3,469.69,1409.07,Processing,credit card,Standard,,Books,,
ORD271660,CUS1569,PID4144,2024-01-22,09:36:05,2,165.02,330.04,Returned,PayPal,Express,,Home & Kitchen,,
ORD797656,CUS5773,PID2872,2025-07-19,22:51:34,1,307.65,307.65,Delivered,PayPal,Next-Day,2025-07-21,Sports,4.1,
ORD640011,CUS8206,PID9204,2024-02-02,15:55:10,2,78.54,157.08,Returned,credit card,Express,,Electronics,,
ORD990570,CUS8151,PID6728,2025-04-22,00:05:52,1,315.95,315.95,Processing,paypal,Standard,,Clothing,,
ORD992239,CUS7797,PID4449,2025-02-28,03:22:57,3,64.75,194.25,Returned,Gift Card,Express,,Beauty,,
ORD805795,CUS8010,PID8577,2024-10-18,16:46:48,2,460.82,921.64,Delivered,Bank Transfer,Next-Day,2024-10-21,Electronics,4.9,
ORD626638,CUS8892,PID8414,2025-05-21,10:54:46,1,454.3,454.3,Returned,paypal,Next-Day,,Toys,,
ORD115915,CUS4539,PID6694,2024-06-05,08:55:39,1,491.37,491.37,Delivered,paypal,Standard,2024-06-08,Books,2.9,
ORD575421,CUS4024,PID8951,2024-01-12,18:13:09,4,286.43,1145.72,Shipped,PayPal,Next-Day,2024-01-15,Electronics,,
ORD862960,CUS9272,PID8571,2024-07-22,09:17:20,5,22.2,111.0,Delivered,paypal,Express,2024-07-23,Home & Kitchen,3.9,
ORD268180,CUS6771,PID2039,2024-06-03,04:40:55,2,353.37,706.74,Shipped,Gift Card,Standard,2024-06-05,Clothing,,
ORD153254,CUS1148,PID6613,2024-12-18,03:20:14,5,238.24,1191.2,Processing,Bank Transfer,Standard,,Beauty,,
ORD480084,CUS8141,PID6896,2024-12-10,17:14:48,1,288.22,288.22,Delivered,Debit Card,Standard,2024-12-13,Books,1.9,
ORD620021,CUS9227,PID7244,2024-05-15,23:58:04,1,331.22,331.22,Cancelled,,Express,,Books,,Payment failed
ORD116317,CUS7640,PID1831,2025-04-23,11:36:10,2,163.54,327.08,Cancelled,,Express,,Beauty,,
ORD668036,CUS1516,PID2675,2025-06-04,11:58:51,5,60.39,301.95,Cancelled,,Standard,,Home & Kitchen,,Payment failed
ORD998586,CUS4417,PID8414,2024-08-13,22:02:57,3,454.3,1362.9,Cancelled,,Express,,Toys,,Out of stock
ORD997386,CUS3323,PID5252,2025-07-16,18:09:17,3,319.6,958.8,Cancelled,,Express,,Toys,,Fraud detected
ORD417176,CUS1156,PID2852,2025-06-02,10:36:49,4,176.54,706.16,Shipped,paypal,Standard,2025-06-04,Books,,
ORD978470,CUS2292,PID9141,2025-05-05,08:40:10,2,153.58,307.16,Cancelled,,Express,,Sports,,Customer request
ORD690786,CUS6833,PID9141,2023-12-28,22:49:55,5,153.58,767.9,Processing,Gift Card,Next-Day,,Sports,,
ORD219682,CUS7111,PID2747,2023-12-31,03:56:28,5,487.51,2437.55,Shipped,Bank Transfer,Standard,2024-01-01,Toys,,
ORD153434,CUS2308,PID5171,2023-12-09,18:24:37,3,298.29,894.87,Processing,Bank Transfer,Express,,Electronics,,
ORD352393,CUS2251,PID2317,2024-09-09,19:11:42,5,376.28,1881.4,Processing,paypal,Express,,Sports,,
ORD885959,CUS9370,PID6956,2024-12-14,09:20:44,2,222.02,444.04,Cancelled,,Standard,,Beauty,,Out of stock
ORD876814,CUS2969,PID6435,2023-10-23,12:13:38,2,353.56,707.12,Processing,Gift Card,Next-Day,,Beauty,,
ORD669129,CUS4587,PID5733,2024-06-22,05:17:37,5,272.49,1362.45,Delivered,Bank Transfer,Next-Day,2024-06-23,Home & Kitchen,2.8,
ORD120316,CUS6609,PID6818,2024-04-01,07:07:34,4,445.85,1783.4,Processing,Credit Card,Express,,Electronics,,
ORD269169,CUS9646,PID5069,2023-12-16,15:55:38,3,66.2,198.6,Delivered,credit card,Standard,2023-12-18,Toys,2.6,
ORD829115,CUS2481,PID8414,2025-01-30,05:37:19,2,454.3,908.6,Returned,paypal,Standard,,Toys,,
ORD720597,CUS9207,PID8677,2024-02-09,19:03:03,2,269.79,539.58,Shipped,paypal,Standard,2024-02-11,Toys,,
ORD256565,CUS7916,PID8577,2024-03-08,05:37:25,3,460.82,1382.46,Returned,Debit Card,Standard,,Electronics,,
ORD369371,CUS1261,PID9291,2025-05-28,23:27:37,5,52.23,261.15,Cancelled,,Next-Day,,Toys,,Fraud detected
ORD593390,CUS9169,PID1384,2024-06-07,20:17:01,4,463.22,1852.88,Cancelled,,Express,,Home & Kitchen,,Payment failed
ORD778834,CUS4093,PID9351,2024-06-20,10:19:02,4,333.35,1333.4,Shipped,credit card,Standard,2024-06-21,Books,,
ORD457226,CUS4253,PID5864,2023-12-01,20:02:28,2,280.58,561.16,Returned,Credit Card,Next-Day,,Electronics,,
ORD415951,CUS6937,PID7114,2024-08-25,15:53:16,2,415.46,830.92,Cancelled,,Standard,,Beauty,,Payment failed
ORD964976,CUS6922,PID8677,2023-12-03,14:14:13,1,269.79,269.79,Cancelled,,Express,,Toys,,
ORD249583,CUS5518,PID8087,2025-07-01,13:57:16,3,461.0,1383.0,Shipped,Bank Transfer,Standard,2025-07-02,Clothing,,
ORD793041,CUS6522,PID3060,2024-06-05,18:35:40,1,465.4,465.4,Processing,Credit Card,Standard,,Sports,,
ORD472717,CUS6775,PID6364,2025-03-26,01:03:45,3,459.8,1379.4,Cancelled,,Express,,Clothing,,Payment failed
ORD727198,CUS7153,PID5653,2024-07-31,08:59:01,5,169.74,848.7,Shipped,Credit Card,Next-Day,2024-08-03,Toys,,
ORD109319,CUS1529,PID7381,2023-12-24,08:13:44,2,293.95,587.9,Delivered,credit card,Standard,2023-12-27,Clothing,4.1,
ORD807769,CUS1657,PID3074,2024-12-03,01:15:51,5,431.98,2159.9,Returned,Bank Transfer,Standard,,Books,,
ORD346902,CUS7046,PID5626,2024-08-29,17:58:31,1,330.13,330.13,Shipped,credit card,Next-Day,2024-08-31,Books,,
ORD796416,CUS2518,PID5730,2024-10-20,20:40:53,1,89.72,89.72,Cancelled,,Standard,,Toys,,Customer request
ORD611970,CUS3784,PID3433,2024-08-24,11:59:46,2,422.99,845.98,Shipped,Credit Card,Standard,2024-08-26,Electronics,,
ORD183784,CUS7853,PID5808,2024-08-23,21:09:51,4,375.23,1500.92,Processing,Gift Card,Standard,,Toys,,
ORD850973,CUS3795,PID2679,2024-04-29,23:02:19,3,144.46,433.38,Returned,Gift Card,Standard,,Sports,,
ORD289744,CUS3847,PID2679,2024-02-11,07:33:45,4,144.46,577.84,Processing,paypal,Standard,,Sports,,
ORD755285,CUS5461,PID1302,2024-12-28,16:08:33,5,305.22,1526.1,Delivered,Gift Card,Express,2024-12-30,Electronics,2.4,
ORD866727,CUS6746,PID8360,2024-02-17,05:20:57,2,407.17,814.34,Shipped,PayPal,Standard,2024-02-19,Electronics,,
ORD823370,CUS8874,PID5634,2024-05-27,21:28:55,5,124.2,621.0,Delivered,Credit Card,Standard,2024-05-29,Beauty,4.4,
ORD940454,CUS5549,PID2679,2024-11-09,09:26:48,2,144.46,288.92,Processing,credit card,Standard,,Sports,,
ORD190477,CUS5714,PID4794,2024-10-12,05:08:38,3,234.07,702.21,Returned,PayPal,Next-Day,,Toys,,
ORD504181,CUS4519,PID6728,2024-07-25,19:34:59,4,315.95,1263.8,Processing,Bank Transfer,Express,,Clothing,,
ORD705722,CUS8402,PID5641,2025-08-18,09:50:46,1,80.4,80.4,Shipped,Credit Card,Next-Day,2025-08-21,Books,,
ORD176935,CUS5983,PID8846,2024-10-13,09:33:08,2,256.19,512.38,Processing,Credit Card,Express,,Books,,
ORD581864,CUS4614,PID8414,2025-07-12,12:33:03,1,454.3,454.3,Processing,Credit Card,Standard,,Toys,,
ORD778734,CUS6263,PID6435,2024-08-22,08:52:52,4,353.56,1414.24,Delivered,credit card,Next-Day,2024-08-23,Beauty,1.7,
ORD566656,CUS5603,PID6283,2024-01-29,20:28:20,2,490.13,980.26,Delivered,Gift Card,Express,2024-01-31,Electronics,5.0,
ORD138604,CUS8396,PID2844,2025-02-19,17:12:06,3,281.67,845.01,Returned,paypal,Standard,,Home & Kitchen,,
ORD807143,CUS2646,PID5537,2025-07-23,07:14:39,5,287.6,1438.0,Returned,Bank Transfer,Standard,,Sports,,
ORD769627,CUS4558,PID8143,2023-11-13,01:48:50,5,178.12,890.6,Shipped,Debit Card,Standard,2023-11-14,Books,,
ORD196118,CUS9384,PID5441,2025-03-15,16:49:07,2,412.17,824.34,Processing,Bank Transfer,Express,,Toys,,
ORD834411,CUS3666,PID5252,2025-07-08,08:18:28,4,319.6,1278.4,Returned,credit card,Standard,,Toys,,
ORD192614,CUS7034,PID7270,2025-03-10,21:26:01,4,147.08,588.32,Shipped,Debit Card,Express,2025-03-11,Books,,
ORD216152,CUS2771,PID6728,2025-07-25,12:04:36,4,315.95,1263.8,Delivered,Credit Card,Next-Day,2025-07-28,Clothing,2.1,
ORD145634,CUS9538,PID8005,2023-12-11,12:11:45,3,418.44,1255.32,Delivered,Gift Card,Next-Day,2023-12-13,Clothing,1.6,
ORD975272,CUS7383,PID6364,2024-11-07,14:52:57,5,459.8,2299.0,Returned,Bank Transfer,Express,,Clothing,,
ORD593679,CUS6431,PID6557,2024-07-12,10:12:15,4,198.9,795.6,Cancelled,,Express,,Books,,
ORD262216,CUS9399,PID5328,2023-09-29,10:03:59,1,223.17,223.17,Shipped,Bank Transfer,Next-Day,2023-10-01,Clothing,,
ORD741441,CUS3265,PID5733,2024-05-08,11:44:18,5,272.49,1362.45,Processing,credit card,Express,,Home & Kitchen,,
ORD855583,CUS6213,PID3506,2025-02-25,23:18:14,1,401.18,401.18,Processing,credit card,Standard,,Clothing,,
ORD480550,CUS7643,PID2394,2024-05-12,01:06:29,5,484.61,2423.05,Processing,Bank Transfer,Next-Day,,Clothing,,
ORD284812,CUS3417,PID1402,2023-08-31,07:47:11,5,125.25,626.25,Returned,Bank Transfer,Standard,,Electronics,,
ORD601291,CUS8590,PID1402,2024-01-25,16:01:31,4,125.25,501.0,Cancelled,,Next-Day,,Electronics,,Fraud detected
ORD927609,CUS8670,PID2159,2024-01-02,23:12:21,1,170.63,170.63,Returned,credit card,Next-Day,,Sports,,
ORD780071,CUS6275,PID2715,2024-07-05,07:43:37,3,181.3,543.9,Cancelled,,Express,,Beauty,,Payment failed
ORD146472,CUS2683,PID1735,2025-02-17,07:18:30,1,228.19,228.19,Processing,Gift Card,Next-Day,,Books,,
ORD325228,CUS3309,PID2784,2024-09-24,11:46:50,3,326.49,979.47,Delivered,PayPal,Next-Day,2024-09-26,Electronics,4.9,
ORD213940,CUS5503,PID8694,2023-08-27,19:07:01,1,378.17,378.17,Shipped,paypal,Next-Day,2023-08-29,Sports,,
ORD837575,CUS2170,PID9371,2023-10-11,08:16:10,2,59.25,118.5,Returned,PayPal,Express,,Books,,
ORD875679,CUS3494,PID1219,2024-07-29,17:44:37,3,64.2,192.6,Processing,Credit Card,Next-Day,,Electronics,,
ORD733260,CUS8953,PID7542,2025-01-25,20:24:46,4,471.86,1887.44,Delivered,Credit Card,Next-Day,2025-01-27,Toys,1.0,
ORD881376,CUS3909,PID2035,2024-10-12,10:12:44,2,277.26,554.52,Shipped,Bank Transfer,Standard,2024-10-15,Sports,,
ORD568567,CUS9655,PID6728,2025-02-20,03:30:07,2,315.95,631.9,Shipped,credit card,Standard,2025-02-22,Clothing,,
ORD312789,CUS5881,PID8056,2024-02-21,21:51:37,1,209.86,209.86,Delivered,Credit Card,Express,2024-02-23,Beauty,4.8,
ORD671340,CUS1471,PID8087,2025-04-17,07:31:20,1,461.0,461.0,Returned,Gift Card,Standard,,Clothing,,
ORD735398,CUS6588,PID3086,2025-01-15,22:57:23,1,97.04,97.04,Cancelled,,Next-Day,,Home & Kitchen,,Fraud detected
ORD794699,CUS9458,PID7542,2024-11-28,07:57:28,5,471.86,2359.3,Returned,PayPal,Next-Day,,Toys,,
ORD714196,CUS4021,PID5171,2025-05-16,14:16:21,3,298.29,894.87,Shipped,Credit Card,Standard,2025-05-18,Electronics,,
ORD375059,CUS9423,PID1154,2024-11-08,12:59:00,2,403.31,806.62,Processing,Bank Transfer,Express,,Books,,
ORD117573,CUS2970,PID8414,2023-10-15,20:07:04,5,454.3,2271.5,Returned,Debit Card,Standard,,Toys,,
ORD847318,CUS1776,PID5862,2024-06-21,17:24:47,5,96.91,484.55,Cancelled,,Next-Day,,Books,,Out of stock
ORD315723,CUS6854,PID7173,2023-12-29,07:19:20,1,207.18,207.18,Processing,Gift Card,Standard,,Toys,,
ORD525828,CUS9298,PID6601,2025-06-29,17:12:45,4,284.84,1139.36,Returned,Gift Card,Standard,,Books,,
ORD238927,CUS4035,PID3945,2024-12-25,11:40:02,4,319.48,1277.92,Returned,credit card,Next-Day,,Electronics,,
ORD835683,CUS6891,PID6384,2023-11-21,22:10:16,5,270.72,1353.6,Cancelled,,Next-Day,,Toys,,Out of stock
ORD679539,CUS7385,PID2852,2024-01-09,07:20:44,2,176.54,353.08,Cancelled,,Next-Day,,Books,,Fraud detected
ORD378147,CUS7283,PID2317,2025-07-21,10:14:20,1,376.28,376.28,Cancelled,,Next-Day,,Sports,,Out of stock
